,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NM_145236,292.3895364,0.03611961,0.295840927,-0.122091321,0.902826695,0.914573626
NR_037631,13.86072347,0.075957479,0.622232079,-0.122072586,0.902841533,0.914573626
NM_001040441,30.2976821,0.062657383,0.515821907,-0.121470961,0.903318014,0.914573626
NM_033549,709.1807279,0.031074651,0.255748093,-0.121504918,0.903291119,0.914573626
NR_036530,33.84970537,-0.068067302,0.560816091,0.121371878,0.903396491,0.914573626
NM_006694,3412.623864,0.028979751,0.239351186,-0.121076278,0.903630618,0.914573626
NM_001316893,19.08852529,-0.070021283,0.58096099,0.120526652,0.904065968,0.914573626
NM_178170,218.9426619,0.03887532,0.323596807,-0.120135055,0.904376164,0.914573626
NR_073389,23.38368091,-0.066232273,0.551297348,0.120138929,0.904373095,0.914573626
NM_001008660,10.3379081,0.078621473,0.656887228,-0.119687931,0.904730361,0.914573626
NM_001261434,9.863142556,0.078443846,0.655380465,-0.119692072,0.904727081,0.914573626
NM_003403,4327.758417,0.029874121,0.249545318,-0.119714213,0.904709541,0.914573626
NM_014212,12.95140785,-0.076397672,0.638570084,0.119638665,0.90476939,0.914573626
NM_198582,17.09562755,0.071233904,0.595599729,-0.119600296,0.904799785,0.914573626
NM_002022,91.7708145,-0.047560501,0.398051086,0.119483409,0.904892383,0.914573626
NM_004177,62.83061593,-0.049620989,0.417068247,0.118975706,0.905294603,0.914573626
NM_020121,1437.727656,0.028844898,0.242328735,-0.119032099,0.905249925,0.914573626
NR_004396,9.014945419,0.07915725,0.66455316,-0.119113496,0.905185439,0.914573626
NM_144577,98.03606682,-0.080841131,0.680980576,0.11871283,0.905502871,0.914573626
NR_046273,6.713758779,0.080333801,0.678338808,-0.118427252,0.905729134,0.914573626
NR_110439,1021.489345,0.030343403,0.256326428,-0.118377972,0.905768179,0.914573626
NM_001278677,6.583731962,0.080209504,0.678558467,-0.118205737,0.905904644,0.914573626
NM_022733,28.001322,-0.062915834,0.532586532,0.118132604,0.90596259,0.914573626
NM_000773,15.39601348,0.072936964,0.620209844,-0.117600462,0.906384239,0.914573626
NM_001330535,9.36290395,0.077489678,0.659115242,-0.117566206,0.906411383,0.914573626
NM_032141,34.30758395,0.059015965,0.502491841,-0.117446613,0.906506148,0.914573626
NM_182548,12.16997048,-0.075444643,0.642124162,0.117492298,0.906469947,0.914573626
NM_182828,16.43965304,-0.070804113,0.600859251,0.1178381,0.90619594,0.914573626
NM_006319,52.85538224,0.052144492,0.445444794,-0.117061626,0.906811219,0.914573626
NM_014365,196.4019308,0.039347491,0.336682022,-0.116868404,0.906964337,0.914573626
NM_014918,2721.680528,-0.033397951,0.285578996,0.116948206,0.906901097,0.914573626
NM_015073,2025.291732,-0.033862061,0.288922556,0.117201167,0.906700642,0.914573626
NM_019070,16.69994271,0.070480211,0.601561443,-0.117162114,0.906731589,0.914573626
NR_027780,17.89609837,0.068877879,0.590078248,-0.116726688,0.907076641,0.914573626
NM_000232,1397.682886,-0.029998875,0.258948241,0.115848925,0.907772275,0.914573626
NR_046706,38.73625911,0.056000198,0.484201789,-0.11565467,0.907926233,0.914573626
NM_001080444,10.66952759,-0.074107193,0.64803071,0.114357533,0.908954377,0.914573626
NM_001080457,15.55577359,-0.073681811,0.639129892,0.115284564,0.908219573,0.914573626
NM_001145157,12.72703653,-0.073075589,0.640587532,0.114075883,0.90917764,0.914573626
NM_001166278,17.09750319,-0.071225416,0.621357345,0.114628751,0.90873939,0.914573626
NM_001200049,74.79386141,0.046230457,0.40270424,-0.114800025,0.908603629,0.914573626
NM_002431,78.10195452,-0.045791338,0.399594149,0.114594615,0.908766448,0.914573626
NM_005246,7.691982734,0.077584988,0.674836872,-0.114968507,0.908470084,0.914573626
NM_025004,228.6921533,-0.034443693,0.301373617,0.114289013,0.909008692,0.914573626
NM_032237,7.191744128,0.077322748,0.676105644,-0.114364891,0.908948544,0.914573626
NM_033105,6.874610579,-0.077270811,0.677461708,0.114059304,0.909190783,0.914573626
NM_181523,151.8479715,-0.0374412,0.327979911,0.114156992,0.909113345,0.914573626
NM_198041,6.874610579,-0.077270811,0.677461708,0.114059304,0.909190783,0.914573626
NR_106960,8.08630698,-0.077691984,0.675353355,0.115039014,0.908414199,0.914573626
NM_152608,2340.561036,0.032416451,0.285411441,-0.113577967,0.909572354,0.914573626
NR_024397,200.9695696,0.035547413,0.312866594,-0.113618436,0.909540272,0.914573626
NR_034127,17.74680207,-0.067286004,0.595718117,0.1129494,0.910070672,0.914573626
NM_001198952,18.78963723,0.06720233,0.596579455,-0.112646067,0.910311161,0.914573626
NM_004281,3945.829939,0.027764118,0.246424894,-0.112667666,0.910294037,0.914573626
NM_002111,3941.384519,0.026326633,0.234866101,-0.112092092,0.910750387,0.914573626
NM_030567,11.01748612,-0.072361215,0.645968105,0.112019795,0.910807711,0.914573626
NM_032775,28.4192601,-0.058824514,0.525634366,0.111911469,0.910893603,0.914573626
NR_026730,24.48921682,0.067590092,0.605192077,-0.111683702,0.911074202,0.914573626
NM_001018116,65.71434168,-0.04549699,0.414617446,0.109732454,0.912621562,0.914573626
NM_001284396,6.561478705,0.075487712,0.679077882,-0.111162084,0.911487818,0.914573626
NM_001321471,7.80832802,-0.074092047,0.672519415,0.110170867,0.912273866,0.914573626
NM_002206,10.56497383,-0.072644822,0.655531825,0.110818146,0.911760555,0.914573626
NM_002759,28.31337654,0.059445945,0.536644674,-0.11077338,0.911796055,0.914573626
NM_017629,595.8627728,-0.034273575,0.310465865,0.110394021,0.912096894,0.914573626
NM_023011,39.77775011,0.052954335,0.481612641,-0.109952128,0.912447341,0.91462274
NM_024755,6.561478705,0.075487712,0.679077882,-0.111162084,0.911487818,0.914795412
NM_030631,87.12519265,0.042105305,0.383497519,-0.1097929,0.912573622,0.914795412
NM_032861,388.5932553,0.030689303,0.279426555,-0.109829586,0.912544526,0.914795412
NM_032875,6.855577124,-0.075832092,0.681454003,0.11127984,0.911394442,0.914795412
NM_033119,451.3915993,-0.029838792,0.26989008,0.110559053,0.911966019,0.914795412
NM_152611,10.29340159,0.072231766,0.657177815,-0.109912058,0.91247912,0.915073348
NM_178313,424.6760353,0.031333022,0.282840685,-0.110779754,0.911791001,0.915073348
NM_199002,8.144495025,0.074813655,0.67410004,-0.110983015,0.911629815,0.915073348
NR_027058,400.0997652,0.033985828,0.30760539,-0.110485152,0.912024624,0.915073348
NR_132320,18.76738398,0.065368043,0.593592175,-0.110122818,0.912311972,0.915073348
NM_001258030,9.042277678,-0.073007279,0.665978212,0.109624125,0.912707477,0.915073348
NM_016270,537.206459,0.035684829,0.326763921,-0.109206759,0.9130385,0.915092845
NM_000943,725.0988224,-0.027806682,0.25560262,0.10878872,0.913370071,0.91532491
NM_198478,10.19798184,-0.072942538,0.669989463,0.108871173,0.913304672,0.915325994
NR_024412,9.210623876,0.072202532,0.664098765,-0.108722581,0.913422531,0.915493556
NM_144708,12.98947476,-0.068052842,0.630504134,0.107934015,0.914048035,0.916001002
NM_000418,15.00354843,0.067833683,0.630153613,-0.107646266,0.914276295,0.916027751
NM_001135674,19.63327041,-0.062079436,0.57707192,0.107576601,0.914331559,0.916027751
NM_005763,382.2053397,0.033580225,0.312321329,-0.107518192,0.914377894,0.916081897
NM_080863,68.1509134,0.046605487,0.433901874,-0.107410199,0.914463564,0.916145866
NM_001242901,65.49402537,-0.046467464,0.433804864,0.107116052,0.914696913,0.916145866
NM_014899,7020.019651,-0.028701985,0.267974191,0.107107275,0.914703875,0.916145866
NM_016128,8400.478986,0.024849846,0.232271444,-0.106986228,0.914799906,0.916145866
NM_022341,16.65865599,0.063770123,0.597648273,-0.10670176,0.915025586,0.916145866
