,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NM_029348,741.8376789,-0.186432566,0.146996443,1.268279437,0.204698178,0.795108273
NM_029352,2.905074643,-0.208401039,0.316004688,0.659487176,0.509582978,1
NM_029353,603.7174526,0.108444884,0.147025679,-0.737591451,0.460762752,0.990891627
NM_029354,698.021648,-0.267102154,0.167249239,1.597030608,0.110258885,0.6159457
NM_029357,1967.446853,-0.201522291,0.190682808,1.056845622,0.290582049,0.889115489
NM_029360,1.624761351,0.020482288,0.302104257,-0.067798739,0.945945848,1
NM_029362,1874.215482,-0.044993095,0.088469421,0.508572274,0.611052068,1
NM_029363,5.980329743,0.026894781,0.345348099,-0.077877311,0.937925648,1
NM_029364,4928.045493,-0.227788745,0.102358548,2.225400317,0.026054376,0.294375095
NM_029366,1730.845208,0.025595642,0.126569108,-0.202226612,0.83973957,1
NM_029368,131.0658578,0.385820509,0.168606777,-2.288285889,0.022120878,0.267611359
NM_029370,10.29378017,-1.211558087,0.348334193,3.478148607,0.00050489,0.018769258
NM_029381,0.953220889,-0.292409498,0.222489619,1.314261308,0.188758283,0.77654624
NM_029383,0.462343878,-0.053644877,0.170517155,0.314601057,0.753064576,1
NM_029384,902.6510603,-0.264606361,0.176347671,1.500481172,0.133489807,0.672266604
NM_029385,245.175334,-0.204043973,0.110101218,1.85323992,0.063847978,0.483399977
NM_029389,782.5136046,0.08073633,0.160646619,-0.502570989,0.61526593,1
NM_029391,768.506396,-0.337335811,0.146362828,2.304791561,0.02117825,0.260861826
NM_029394,349.4559511,-0.382109673,0.192129408,1.988814086,0.046721727,0.415143559
NM_029402,919.1730164,0.083697094,0.107869101,-0.775913524,0.437800047,0.9815855
NM_029404,36.99373279,0.339579186,0.251004835,-1.352879062,0.17609427,0.755053141
NM_029406,29.03385143,0.289680649,0.249148892,-1.162680866,0.244959008,0.848588216
NM_029407,36.47919431,0.346289289,0.219109767,-1.580437486,0.114006713,0.623883968
NM_029408,8.618542106,-0.568074924,0.348498352,1.630064879,0.103087785,0.602198844
NM_029409,20.35114102,0.268409238,0.276296631,-0.971453171,0.331322662,0.919881582
NM_029410,308.696653,-0.100056161,0.143578117,0.696876118,0.485880325,1
NM_029412,0.576774976,-0.114027287,0.200520812,0.568655619,0.569589872,1
NM_029413,1.011785629,-0.275446131,0.269510999,1.022021857,0.306770555,0.899106993
NM_029415,10.01105199,-0.054548111,0.341242912,0.159851265,0.87299824,1
NM_029418,578.7021819,-0.222016123,0.138432666,1.603784205,0.108761627,0.613885398
NM_029419,46.0393932,-0.030013225,0.242197408,0.123920504,0.901378218,1
NM_029420,2.118591958,0.271459705,0.304840374,-0.890497873,0.37319861,0.954666353
NM_029427,114.3650186,-2.269750476,0.348496969,6.512970501,7.37E-11,1.97E-08
NM_029431,734.5705559,0.44113831,0.150258963,-2.935853554,0.003326313,0.073782598
NM_029432,3.066373525,-0.14704253,0.340034716,0.432433877,0.665426101,1
NM_029434,0.62266727,-0.237404904,0.187138176,1.268607551,0.20458107,0.795108273
NM_029436,1210.57174,0.160500834,0.258042575,-0.621993614,0.533946067,1
NM_029440,0.978812897,0.210440613,0.250578067,-0.839820564,0.401009002,0.965921017
NM_029441,114.4051747,-0.034894017,0.158616316,0.219990084,0.825878877,1
NM_029444,0.276285185,0.071375004,0.148967141,-0.479132534,0.631844346,1
NM_029447,633.4776119,-0.231012781,0.146967895,1.571858812,0.115983299,0.628994112
NM_029455,0.161483081,0.048388875,0.148967141,-0.324829184,0.745310356,1
NM_029458,11.28308839,-1.514918519,0.345530537,4.384326005,1.16E-05,0.000836747
NM_029465,1724.972038,0.139207604,0.150878668,-0.922646031,0.356191699,0.94150226
NM_029466,147.7308523,0.301209898,0.29183816,-1.032112793,0.302019282,0.8957818
NM_029467,0.754229254,0.040202594,0.245201338,-0.163957481,0.869764616,1
NM_029468,1.354703149,-0.069225945,0.296950893,0.233122536,0.815666255,1
NM_029472,1.749869658,0.56922609,0.300748768,-1.892696335,0.058398264,0.462707263
NM_029475,6.728717492,0.120678012,0.346745616,-0.348030389,0.727817362,1
NM_029478,3152.059094,-0.077565208,0.201235812,0.385444357,0.699908224,1
NM_029482,25.96332247,0.064118316,0.276848999,-0.231600317,0.816848461,1
NM_029485,26.67120654,-0.817893884,0.290066417,2.819677964,0.004807187,0.095954695
NM_029491,3.73472053,-0.181473414,0.34495259,0.526082192,0.598831101,1
NM_029492,410.6707475,0.304234357,0.150950635,-2.015455958,0.043856896,0.401213358
NM_029494,276.2001847,0.835095725,0.229862547,-3.633022154,0.000280121,0.011955792
NM_029495,36.478865,-0.015972206,0.255625292,0.062482886,0.95017829,1
NM_029497,257.3086699,0.119918957,0.159531162,-0.751696132,0.452233817,0.986973169
NM_029498,679.5640191,0.147542657,0.102653919,-1.43728227,0.150637805,0.709083194
NM_029499,11.15476835,0.161034633,0.303810813,-0.53004905,0.596077923,1
NM_029502,14.32332727,-0.023908003,0.316057012,0.075644588,0.939701862,1
NM_029508,151.4774536,0.327531932,0.133671959,-2.45026657,0.014275049,0.204700259
NM_029509,118.4611082,0.043518051,0.220755218,-0.197132603,0.843723771,1
NM_029519,583.1398015,0.068766986,0.109829385,-0.626125567,0.531232584,1
NM_029522,366.2216378,-0.566871673,0.157303898,3.603672125,0.000313753,0.012964249
NM_029525,44.86187195,-0.075731466,0.267695536,0.282901489,0.777252353,1
NM_029529,1.150565987,0.404169441,0.289058064,-1.398229253,0.162044235,0.73004042
NM_029532,212.2859897,-0.163791324,0.132526185,1.235916694,0.216489531,0.814023274
NM_029536,0.159044673,-0.043555641,0.148967141,0.292384216,0.769992875,1
NM_029537,143.0696462,-0.633939378,0.184525558,3.435509877,0.00059144,0.020985455
NM_029541,0.867633534,0.037450155,0.213297495,-0.175577096,0.860626197,1
NM_029545,232.899589,-0.077355047,0.136227128,0.567838789,0.570144438,1
NM_029546,563.7351693,-0.143369454,0.129748252,1.104981777,0.269167485,0.872944136
NM_029548,144.5748855,0.153414003,0.207921078,-0.737847283,0.460607257,0.990785125
NM_029550,4836.069792,0.201955404,0.204985519,-0.985217906,0.324517047,0.913926262
NM_029554,1191.450617,0.159305262,0.131196907,-1.21424556,0.224653967,0.824210854
NM_029555,3176.281231,-0.173380206,0.146364174,1.184580907,0.23618319,0.83723023
NM_029556,1290.79322,-0.014304948,0.128163037,0.111615241,0.911128487,1
NM_029557,300.9895782,0.123708311,0.156894423,-0.788481256,0.430415258,0.97786143
NM_029561,28.0093886,0.083439733,0.230295092,-0.362316592,0.717115461,1
NM_029562,27880.37716,0.019604888,0.13485582,-0.145376656,0.884413495,1
NM_029564,653.2735801,-0.201567495,0.136860107,1.472799488,0.14080511,0.684899259
NM_029565,5780.41943,-0.027430093,0.104683394,0.262029079,0.793299024,1
NM_029569,24.77887339,-0.453011696,0.276660545,1.637427902,NA,1
NM_029570,855.7803314,0.00592599,0.14340603,-0.041323158,0.967038271,1
NM_029571,597.6505775,0.112603688,0.145174784,-0.775642198,0.437960277,0.981591661
NM_029572,2645.717895,-0.009221953,0.140496826,0.065638162,0.947665905,1
NM_029573,1112.251355,-0.073295154,0.154021737,0.475875386,0.634163158,1
NM_029576,4461.642331,-0.286372939,0.117539116,2.436405424,0.014834048,0.208714721
NM_029578,761.8680078,-0.016333923,0.115913195,0.140915134,0.887936986,1
NM_029580,185.1810445,-0.353517881,0.156302935,2.261748194,0.023712965,0.279064207
NM_029582,318.606839,-0.152241173,0.262482378,0.580005309,0.561911038,1
NM_029584,76.25545462,0.066074035,0.257311715,-0.256785958,0.797344011,1
NM_029585,180.5018232,-0.480625727,0.170458429,2.819606687,0.004808254,0.095954695
NM_029587,0.16398911,0.048388875,0.148967141,-0.324829184,0.745310356,1
NM_029588,2.476295335,-0.243614101,0.334756883,0.727734403,0.466776186,0.993652851
NM_029589,1.266485291,-0.143261652,0.29150599,0.491453547,0.6231057,1
NM_029598,2.168595028,-0.525768563,0.330280338,1.591885749,0.111410378,0.616532306
NM_029600,2972.737149,-0.218829019,0.189395124,1.155409992,0.247922572,0.852237802
NM_029602,364.6103867,-0.109728422,0.129592483,0.846719033,0.397151748,0.963708867
NM_029606,4.45290635,0.064883433,0.346415209,-0.187299609,0.851425729,1
NM_029607,4.040891467,0.22230314,0.348090267,-0.638636472,0.523059449,1
NM_029608,25.03563103,0.754883521,0.31217104,-2.418172807,0.015598667,0.215102856
NM_029609,3078.273156,-0.316168215,0.19235821,1.643642945,0.100249978,0.594725359
NM_029610,2.178056494,-0.009509645,0.342034328,0.027803189,0.977819123,1
NM_029612,24.38381293,-0.158687161,0.285929514,0.554986993,0.578903557,1
NM_029614,88.59542696,-0.256708454,0.264344954,0.971111609,0.331492703,0.92008046
NM_029617,3.253950366,-0.361936771,0.320574811,1.129024358,0.258887559,0.86488813
NM_029619,457.6389988,-0.404652732,0.139266236,2.905605439,0.003665433,0.079236922
NM_029620,45.08272391,-0.119845739,0.263571321,0.454699465,0.649325466,1
NM_029623,816.802918,0.480460234,0.10791321,-4.452283772,8.50E-06,0.000643199
NM_029624,70.92842132,-0.398868669,0.262932925,1.516997801,0.129267239,0.663028203
NM_029626,32.02773806,-0.108759005,0.265685333,0.409352687,0.682280856,1
NM_029627,4.596724245,-0.651273748,0.348156728,1.870633817,0.061395854,0.474985964
NM_029628,273.2241594,0.276290918,0.3418666,-0.808183419,0.418985001,0.974296122
NM_029629,632.2039691,-0.228954492,0.130598011,1.753123882,0.079580745,0.535739667
NM_029631,9645.69759,-0.055842896,0.128618786,0.434173711,0.664162302,1
NM_029632,1026.381751,0.058410439,0.16247364,-0.359507171,0.719215714,1
NM_029634,1704.789406,0.619530925,0.202173451,-3.064353514,0.00218141,0.054973289
NM_029635,787.3794033,0.122824732,0.142664622,-0.860933355,0.38927475,0.961057373
NM_029639,93.83282127,-0.831340784,0.18111599,4.590101522,4.43E-06,0.000366119
NM_029643,368.5110899,-0.118539108,0.188144384,0.630043295,0.528666258,1
NM_029645,517.2239095,-0.267948553,0.125914003,2.12802824,0.033334742,0.341458469
NM_029648,162.7245774,0.002463305,0.158610463,-0.015530533,0.987608926,1
NM_029649,191.3820868,-0.051844782,0.154839616,0.33482892,0.737754143,1
NM_029653,192.0025769,0.015728907,0.239111563,-0.06578062,0.947552486,1
NM_029654,1248.711368,0.128361972,0.086938507,-1.47646856,0.139818149,0.683543654
NM_029655,27.14561115,-0.286680791,0.24936876,1.149625922,0.250297977,0.85471724
NM_029658,51.92273815,0.016190283,0.284803353,-0.056847236,0.954666886,1
NM_029660,40.48856388,0.701986228,0.285768562,-2.456485145,0.01403036,0.202589735
NM_029661,13.0242993,0.475763087,0.345777123,-1.375924129,0.168845124,0.74113497
NM_029662,3397.66243,-0.402381735,0.345796636,1.163636929,0.244571179,0.848309494
NM_029663,57.10472286,0.720667692,0.234069044,-3.078868013,0.002077887,0.052863146
NM_029665,395.8934377,-0.205725112,0.127962243,1.607701679,0.107900531,0.612889612
NM_029667,8.695129756,-0.167163246,0.158916583,1.051893027,NA,1
NM_029669,316.8752349,0.22923767,0.118932734,-1.927456497,0.053922765,0.443404475
NM_029673,0.493860472,0.099710618,0.213977332,-0.465986826,0.64122493,1
NM_029674,0.536378336,-0.132144089,0.17721695,0.745662808,0.455871132,0.988647902
NM_029680,0.414711726,0.09365182,0.169295925,-0.553184133,0.580137331,1
NM_029682,20.86002404,0.008695835,0.268989553,-0.03232778,0.974210656,1
NM_029685,0.55188611,-0.107744358,0.199411497,0.540311665,0.588982115,1
NM_029686,0.737447817,0.177626012,0.262069604,-0.677781816,0.497910042,1
NM_029687,1.746306203,-0.288348155,0.317033274,0.909520163,0.36307562,0.947150367
NM_029688,1220.695403,-0.140079546,0.178165023,0.78623483,0.431729925,0.978417079
NM_029690,0.595621463,0.042193122,0.220768894,-0.191118962,0.848432392,1
NM_029696,0.521062055,0.255928787,0.19891143,-1.286646963,0.198217367,0.787886877
NM_029701,1722.22488,-0.167259342,0.102063278,1.638780814,0.101258916,0.597879857
NM_029704,1.310578896,0.25662927,0.293681026,-0.873836739,0.382207169,0.959348228
NM_029705,450.4247458,0.003193292,0.12077391,-0.02644025,0.97890619,1
NM_029706,1.093147193,-0.226864267,0.218904357,1.036362502,NA,1
NM_029711,2526.059439,-0.079296376,0.107037656,0.74082691,0.458798397,0.989740566
NM_029714,0.693278897,-0.003130715,0.206500203,0.015160831,0.98790387,1
NM_029720,2002.120536,-0.01709948,0.258922196,0.066040998,0.947345185,1
NM_029721,23.93347589,0.180472145,0.280507894,-0.643376352,0.519979924,1
NM_029722,9.117665973,0.310485056,0.343679638,-0.903414173,0.36630612,0.947344961
NM_029723,18.03440948,-0.182395445,0.169094973,1.078656814,NA,1
NM_029726,98.48826609,-0.08501385,0.183014021,0.464520969,NA,1
NM_029730,132.6534311,0.297137356,0.227125193,-1.308253621,0.1907873,0.778607106
NM_029733,3.98036639,0.07121211,0.348479144,-0.204351138,0.838079111,1
NM_029735,4503.427917,0.157684401,0.147420373,-1.069624221,0.284788488,0.882900495
NM_029738,275.4225781,0.27357005,0.154493195,-1.770757922,0.076600966,0.523715342
NM_029741,4.900115907,-0.641563906,0.29998761,2.138634681,NA,1
NM_029742,1.844569326,0.128494513,0.29195603,-0.440115974,0.659853113,1
NM_029746,657.8763528,-0.068863266,0.104306379,0.660201873,0.50912429,1
NM_029748,917.9079663,-0.021236257,0.099921971,0.2125284,0.831694824,1
NM_029749,416.6438398,-0.194431429,0.125561442,1.548496301,0.121502852,0.643438635
NM_029751,17139.42787,0.200228711,0.156997673,-1.275361011,0.202181492,0.792416567
NM_029752,1105.78137,-0.097120994,0.131572216,0.738157319,0.460418856,0.990785125
NM_029756,276.9943421,0.03301571,0.123215329,-0.267951322,0.788736789,1
NM_029760,162.145023,0.008236108,0.213745311,-0.038532346,0.969263242,1
NM_029762,56.16841504,0.616355276,0.248172203,-2.483579022,0.013006947,0.192876214
NM_029763,359.750493,-0.026157385,0.124741186,0.20969325,0.833907094,1
NM_029767,14119.27438,0.24987032,0.13181464,-1.895618885,0.058010458,0.461045655
NM_029770,157.094043,-0.113938809,0.282448948,0.403396118,0.686656842,1
NM_029771,1.928593948,-0.502416723,0.288182757,1.7433962,0.081264432,0.54116003
NM_029774,29.07858045,-0.194067582,0.261771958,0.741361233,0.458474443,0.989269976
NM_029775,725.4339536,0.146279065,0.091943441,-1.590967917,0.111616796,0.617157442
NM_029777,0.231961189,-0.020569512,0.148967141,0.138080866,0.890176507,1
NM_029779,0.16398911,0.048388875,0.148967141,-0.324829184,0.745310356,1
NM_029780,3632.109884,-0.039438837,0.146235965,0.269693142,0.787396337,1
NM_029781,26.6083889,-0.573786491,0.311088994,1.844444847,0.065118337,0.487832487
NM_029784,10.05118991,-0.362861968,0.348773296,1.040394929,0.298156457,0.893103339
NM_029787,24878.30738,-0.796827403,0.139037828,5.731011574,9.98E-09,1.70E-06
NM_029788,845.8427445,-0.033457523,0.11817771,0.283111957,0.777091016,1
NM_029789,21.733262,0.480149517,0.289112294,-1.660771701,0.096759307,0.588078173
NM_029790,67.70507514,-0.449850722,0.252436706,1.782033717,0.074743734,0.517764164
NM_029796,10775.96249,-0.711475284,0.179246592,3.969254181,7.21E-05,0.003919068
NM_029797,180.2614596,0.200870437,0.168524386,-1.191936918,0.233285981,0.833407387
NM_029798,27.35686297,0.339416132,0.241284805,-1.4067033,0.159515387,0.724678867
NM_029801,107.3667123,0.435806661,0.198166777,-2.199191345,0.02786432,0.306852126
NM_029802,1092.506574,0.243585808,0.134457617,-1.811617761,0.070045279,0.50434219
NM_029803,123.2764146,0.147986416,0.236661483,-0.625308412,0.53176866,1
NM_029804,6.161537689,0.349835896,0.343959435,-1.01708475,0.309113114,0.899767454
NM_029805,3.991590933,-0.339631907,0.349123634,0.972812704,0.330646397,0.919582781
NM_029806,3.730386611,-0.164817693,0.157984417,1.043252847,NA,1
NM_029809,36.95417465,0.563654088,0.346348819,-1.627417378,0.103648483,0.603693701
NM_029814,1131.064904,-0.081615745,0.138703127,0.588420371,0.556250167,1
NM_029816,2.892236628,-0.083395609,0.341915263,0.243907242,0.807302661,1
NM_029821,32.32174413,0.314829201,0.275417987,-1.143096008,0.252998732,0.857714913
NM_029823,2.090826741,0.161045208,0.25544444,-0.63045102,0.528399539,1
NM_029825,641.5125071,-0.047089377,0.135874031,0.346566424,0.728917074,1
NM_029832,4760.489788,0.050686219,0.145987243,-0.347196222,0.728443909,1
NM_029834,1593.534136,0.091940107,0.120496842,-0.763008435,0.445458366,0.983944806
NM_029835,3.468170758,-0.175733383,0.345974444,0.507937467,0.611497198,1
NM_029836,754.0626211,0.298760557,0.188391813,-1.585846819,0.112774062,0.619962723
NM_029839,235.399516,0.22607522,0.178674886,-1.265288173,0.205768045,0.796946286
NM_029840,656.1427284,-0.585925328,0.125418456,4.671763208,2.99E-06,0.000268461
NM_029841,1081.796499,0.102431906,0.111995609,-0.914606446,0.360398274,0.945173537
NM_029842,123.7674236,-0.14677639,0.157429446,0.932331231,0.351165372,0.937692263
NM_029843,22.1123151,0.239310414,0.276900963,-0.864245509,0.387453037,0.960096674
NM_029844,1777.505532,-0.75135063,0.215374853,3.488571761,0.000485608,0.018270407
NM_029847,222.5807262,0.105031683,0.14323493,-0.733282611,0.463386079,0.99185626
NM_029850,965.9207641,0.269558243,0.136125252,-1.980222184,0.047678568,0.417388365
NM_029851,183.6311641,0.577417529,0.246883696,-2.33882406,0.019344541,0.245569295
NM_029852,253.002411,0.138258084,0.131172276,-1.0540191,0.291874173,0.889588564
NM_029857,13.36412677,-0.253630289,0.343089714,0.73925355,0.45975305,0.990195056
NM_029858,72.00336674,-0.583930996,0.264430148,2.208261801,0.027226028,0.303758655
NM_029859,9.843243639,0.4226367,0.347982623,-1.214533922,0.224543904,0.824210854
NM_029861,46.88703476,0.004438279,0.234043417,-0.018963484,0.984870236,1
NM_029862,747.027183,-0.049805131,0.140956235,0.353337548,0.723835399,1
NM_029865,27.17776676,-0.201161984,0.254622543,0.79003996,0.429504432,0.97786143
NM_029868,1864.713708,0.036157509,0.079732677,-0.453484192,0.650200124,1
NM_029870,838.6075643,0.186965213,0.197802672,-0.945210755,0.34455129,0.928650965
NM_029872,2495.101424,0.046252308,0.106673395,-0.433588043,0.664587619,1
NM_029875,752.2439247,0.342764719,0.127022335,-2.698460224,0.006966106,0.123545638
NM_029878,611.537556,-0.224559541,0.106749938,2.103603477,0.03541305,0.354211776
NM_029879,18.85047106,0.197810684,0.269453471,-0.734118154,0.46287673,0.99167415
NM_029881,0.788504303,-0.048339911,0.210566514,0.229570741,0.818425345,1
NM_029884,1262.376407,-0.191984787,0.102074034,1.880838642,0.059993872,0.469186704
NM_029885,1.974886266,0.227856942,0.335630906,-0.678891418,0.497206664,1
NM_029886,280.1530554,0.126353821,0.145806744,-0.866584205,0.386169871,0.960096674
NM_029891,98.23034971,-0.022516107,0.175534004,0.128272052,0.897933682,1
NM_029896,1503.535449,0.079692323,0.110485363,-0.721293039,0.470729239,0.995382341
NM_029901,1.496424355,-0.278511468,0.291206164,0.956406501,0.338866901,0.92530942
NM_029906,0.151219648,-0.043555641,0.148967141,0.292384216,0.769992875,1
NM_029909,312.6075948,0.059525603,0.15840834,-0.375773163,0.707085541,1
NM_029912,1.376829718,-0.369866776,0.297149952,1.244714238,0.21323681,0.809019358
NM_029920,47.89565601,0.045119781,0.255706594,-0.176451379,0.859939343,1
NM_029924,36.06869812,-0.225761104,0.272365321,0.828890783,0.407166211,0.966806475
NM_029926,284.5451907,-0.115926512,0.122408323,0.947047629,0.343614509,0.927877979
NM_029928,1594.085661,0.092176661,0.12071602,-0.763582674,0.445115978,0.983944806
NM_029929,720.8229872,0.024708374,0.148951449,-0.165882067,0.86824976,1
NM_029930,56.7902976,-0.229409952,0.207065609,1.107909481,0.26790091,0.871492577
